Regional,Nome do bloco,Data,Concentração,etapa,rota,lon,lat,stage
Sé,Quem me Viu Mentiu,2017-02-17T00:00:00Z,18:00,inicio,Rua Baronesa de Itu,-46.657341,-23.539384,A
Sé,Quem me Viu Mentiu,2017-02-17T00:00:00Z,18:00,um,Rua Albuquerque Lins,-46.63611,-23.5475,B
Pinheiros,Quem Viveu Bebeu,2017-02-26T00:00:00Z,13:00,inicio,Rua Cardoso de Melo,-46.63611,-23.5475,A
Pinheiros,Quem Viveu Bebeu,2017-03-04T00:00:00Z,13:00,inicio,Rua Cardoso de Melo,-46.63611,-23.5475,A
Pinheiros,Quem Viveu Bebeu,2017-03-05T00:00:00Z,13:00,inicio,Rua Cardoso de Melo,-46.63611,-23.5475,A
Pinheiros,Quem Viveu Bebeu,2017-02-26T00:00:00Z,13:00,quatro,viruaVicente Pinzon,-46.63611,-23.5475,E
Pinheiros,Quem Viveu Bebeu,2017-03-04T00:00:00Z,13:00,quatro,viruaVicente Pinzon,-46.63611,-23.5475,E
Pinheiros,Quem Viveu Bebeu,2017-03-05T00:00:00Z,13:00,quatro,viruaVicente Pinzon,-46.63611,-23.5475,E
Pinheiros,Quem Viveu Bebeu,2017-02-26T00:00:00Z,13:00,cinco,a Av. Bandeirantes,-46.63611,-23.5475,F
Pinheiros,Quem Viveu Bebeu,2017-03-04T00:00:00Z,13:00,cinco,a Av. Bandeirantes,-46.63611,-23.5475,F
Pinheiros,Quem Viveu Bebeu,2017-03-05T00:00:00Z,13:00,cinco,a Av. Bandeirantes,-46.63611,-23.5475,F
Pinheiros,Quem Viveu Bebeu,2017-02-26T00:00:00Z,13:00,oito,entruaCardoso de Melo,-46.30982,-23.69135,I
Pinheiros,Quem Viveu Bebeu,2017-03-04T00:00:00Z,13:00,oito,entruaCardoso de Melo,-46.30982,-23.69135,I
Pinheiros,Quem Viveu Bebeu,2017-03-05T00:00:00Z,13:00,oito,entruaCardoso de Melo,-46.30982,-23.69135,I
Vila Mariana,Rabusuju,2017-03-04T00:00:00Z,13:00,inicio,Rua Luis Goes,-46.63611,-23.5475,A
Vila Mariana,Rabusuju,2017-03-04T00:00:00Z,13:00,um,Rua tres de maio,-46.403168,-23.545251,B
Vila Mariana,Rabusuju,2017-03-04T00:00:00Z,13:00,dois,Rua onze de junho,-46.63611,-23.5475,C
Vila Mariana,Rabusuju,2017-03-04T00:00:00Z,13:00,tres,Rua Napoleao de barros,-46.643427,-23.592337,D
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,inicio,Av Barreirua Grande,-46.63611,-23.5475,A
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,um,Av Luis Pires de Minas,-46.63611,-23.5475,B
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,dois,Av. Pirangucu Rua Sao Joao do Paraiso,-46.503508,-23.589161,C
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,tres,Rua Estado do Amazonas,-46.63611,-23.5475,D
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,quatro,Av Barreirua Grande,-46.63611,-23.5475,E
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,cinco,Rua Rufino Fernandes Inivarri,-46.506333,-23.587519,F
Aricanduva/Vila Formosa,Rosão de Viver,2017-02-26T00:00:00Z,13:00,seis,Rua Amelia Vanso Magnoli,-46.63611,-23.5475,G
Santana/Tucuruvi,Santana Folia,2017-02-27T00:00:00Z,14:00,inicio,Avenida Santos Dumont (pista local).,-46.627981,-23.506469,A
Pinheiros,Santo Forte,2017-03-05T00:00:00Z,15:00,inicio,Padrua De Carvalho,-46.312424,-23.653426,A
Pinheiros,Santo Forte,2017-03-05T00:00:00Z,15:00,um,virua Rua Tucumbira,-46.63611,-23.5475,B
Pinheiros,Santo Forte,2017-03-05T00:00:00Z,15:00,dois,a Fernao Dias,-46.405748,-23.70126,C
Pinheiros,Santo Forte,2017-03-05T00:00:00Z,15:00,tres,Largo da Batata,-46.63611,-23.5475,D
Pinheiros,Se Joga!,2017-03-04T00:00:00Z,12:00,inicio,Av. Brigadeirua Faria Lima Ate o Largo da Batata,-46.63611,-23.5475,A
Sé,Sereianos,2017-02-18T00:00:00Z,17:00,inicio,Rua Bento Freitas,-46.645522,-23.543922,A
Sé,Sereianos,2017-02-18T00:00:00Z,17:00,um,Rua Arouche,-46.63611,-23.5475,B
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,inicio,Rua Treze de Maio,-46.644159,-23.567744,A
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,dois,saida sentido Rua Fortaleza (pela Trezede Maio) Rua Conselheirua Ramalho,-46.63611,-23.5475,C
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,tres,Rua Manoel Dutra,-46.644723,-23.55534,D
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,quatro,Rua Prof. Laerte Ramos de Carvalho,-46.63611,-23.5475,E
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,cinco,Rua Major Diogo,-46.642775,-23.557472,F
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,seis,Rua Santo Antonio,-46.309498,-23.538439,G
Sé,Siga Bem Caminhoneira,2017-03-05T00:00:00Z,14:00,sete,Rua Treze de Maio,-46.644159,-23.567744,H
Lapa,Siga la Pelota,2017-02-25T00:00:00Z,15:00,inicio,rua aimbere,-46.682945,-23.539422,A
Lapa,Siga la Pelota,2017-02-25T00:00:00Z,15:00,um,rua joao ramalho,-46.672213,-23.536424,B
Sé,Siriricando,2017-03-04T00:00:00Z,15:00,inicio,Rua Pedroso de Morais,-46.63611,-23.5475,A
Sé,Siriricando,2017-03-04T00:00:00Z,15:00,um,R. Rui Barbosa,-46.63611,-23.5475,B
Sé,Siriricando,2017-03-04T00:00:00Z,15:00,dois,Viaduto Martinho Prado,-46.645777,-23.55113,C
Sé,Siriricando,2017-03-04T00:00:00Z,15:00,tres,R Martinho Prado,-46.63611,-23.5475,D
Vila Mariana,Skaravana,2017-02-19T00:00:00Z,14:00,inicio,Largo Senador Raul Cardoso (Cinemateca),-46.63611,-23.5475,A
Pinheiros,Só como amigos,2017-03-04T00:00:00Z,14:00,inicio,Wisard,-46.68837,-23.55447,A
Pinheiros,Só como amigos,2017-03-04T00:00:00Z,14:00,um,virua a Fradique Coutinho,-46.694187,-23.552057,B
Pinheiros,Só como amigos,2017-03-04T00:00:00Z,14:00,dois,virua a Purpurina,-46.691045,-23.553815,C
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,inicio,RUA CONSELHEIRO CARRAO,-46.63611,-23.5475,A
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,um,RUA ALMIRANTES MARQUES DE LEAO,-46.63611,-23.5475,B
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,dois,RUA UNA,-46.649192,-23.56028,C
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,tres,RUA ROCHA,-46.649619,-23.559447,D
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,cinco,RUA MANOEL DUTRA,-46.644723,-23.55534,F
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,seis,RUA MARIA JOSE,-46.309498,-23.538439,G
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,sete,AV BRIGADEIRO LUIZ ANTONIO,-46.669328,-23.583706,H
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,oito,RUAMAJOR DIOGO,-46.333282,-23.664512,I
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,nove,RUA SANTO ANTONIO,-46.309498,-23.538439,J
Sé,SOBRINHO,2017-02-27T00:00:00Z,12:00,onze,RUA CONSELHEIRO CARRAO,-46.63611,-23.5475,L
Santana/Tucuruvi,Socanelas,2017-02-18T00:00:00Z,12:00,inicio,Avenida Engenheirua Caetano Alvares entrua a Meirelles Resis,-46.63611,-23.5475,A
Santana/Tucuruvi,Socanelas,2017-02-18T00:00:00Z,12:00,um,irmao Joao Creff,-46.626675,-23.472495,B
Pinheiros,Somos 1 Bateria,2017-02-25T00:00:00Z,15:00,inicio,Rua Alves Guimaraes,-46.676016,-23.55889,A
Sé,SP Beats,2017-02-28T00:00:00Z,15:00,inicio,Largo do Paicandu,-46.63611,-23.5475,A
Sé,SP Beats,2017-02-28T00:00:00Z,15:00,um,Avenida Sao Joao,-46.579899,-23.520551,B
Sé,SP Beats,2017-02-28T00:00:00Z,15:00,dois,Largo do Arouche,-46.63611,-23.5475,C
Casa Verde,SP Em Retalhos,2017-02-19T00:00:00Z,12:00,inicio,Praca Nossa Senhorua de Fatima,-46.507401,-23.518761,A
Casa Verde,SP Em Retalhos,2017-02-19T00:00:00Z,12:00,um,Padrua Joao Gualberto,-46.546814,-23.561389,B
Casa Verde,SP Em Retalhos,2017-02-19T00:00:00Z,12:00,dois,Rua Tambau,-46.654513,-23.489892,C
Lapa,Sr. Altino,2017-02-19T00:00:00Z,13:00,inicio,Av Professor Alfonso Boverua Rua Apinages,-46.681782,-23.539688,A
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,inicio,Av. Ipiranga,-46.63611,-23.5475,A
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,um,Av. Sao Joao (trio virarado parua a Av. Ipiranga) contornando Praca da Republica,-46.63611,-23.5475,B
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,dois,Av. Sao Luis,-46.63611,-23.5475,C
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,tres,R. Xavier de Toledo,-46.63611,-23.5475,D
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,quatro,Conselheirua Crispiniano,-46.53499,-23.461501,E
Sé,Tarado Ni Voce,2017-02-25T00:00:00Z,11:00,cinco,Av. Sao Joao,-46.63611,-23.5475,F
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,inicio,Rua Iquiririm,-46.72526,-23.572463,A
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,um,Rua Nobrua Vieirua,-46.63611,-23.5475,B
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,dois,Rua Professor Vicente Peixoto,-46.729272,-23.573803,C
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,tres,Praca Elis Regina,-46.729866,-23.575334,D
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,quatro,Avenida Corifeu de Azevedo Marques,-46.719888,-23.571066,E
Butantã,Te Pego no Cantinho,2017-03-05T00:00:00Z,14:00,cinco,Rua Boturoca,-46.727036,-23.574073,F
Lapa,Tô de Chico,2017-02-19T00:00:00Z,13:00,inicio,Praca Diogo do Amaral,-46.6942,-23.532093,A
Lapa,Tô de Chico,2017-02-19T00:00:00Z,13:00,um,rua Barbarua Heliodora,-46.63611,-23.5475,B
Lapa,Tô de Chico,2017-02-19T00:00:00Z,13:00,dois,praca Jesuino Bandeira,-46.695864,-23.535327,C
Lapa,Tô de Chico,2017-02-19T00:00:00Z,13:00,tres,rua Barbarua Heliodora,-46.63611,-23.5475,D
Lapa,Tô de Chico,2017-02-19T00:00:00Z,13:00,quatro,praca Diogo do Amaral.,-46.6942,-23.532093,E
Jaçanã/Tremembé,TREMENDAO,2017-02-26T00:00:00Z,16:00,inicio,rua Henriqueta Vialta Saad,-46.63611,-23.5475,A
Jaçanã/Tremembé,TREMENDAO,2017-02-26T00:00:00Z,16:00,um,av Tancredo Neves,-46.63611,-23.5475,B
Lapa,Tropix,2017-02-25T00:00:00Z,11:00,inicio,Ate Rua Barrua Funda ,-46.63611,-23.5475,A
Lapa,Tropix,2017-02-25T00:00:00Z,11:00,um,Conselheirua Brotero,-46.646859,-23.633921,B
Pinheiros,Tsunami do Amor,2017-02-25T00:00:00Z,13:00,inicio,Praca dos Omaguas,-46.691897,-23.562131,A
Sé,Turma da Filó,2017-02-18T00:00:00Z,16:00,inicio,Rua Vieirua de Carvalho,-46.63611,-23.5475,A
Sé,Turma da Filó,2017-02-18T00:00:00Z,16:00,um,Largo do Arouche,-46.63611,-23.5475,B
Sé,Turma da Filó,2017-02-18T00:00:00Z,16:00,dois,Rua Vieirua de Carvalho,-46.63611,-23.5475,C
Vila Mariana,Turma do Funil Vila Mariana,2017-02-18T00:00:00Z,12:00,dois,Rua Leandrua Dupre,-46.63611,-23.5475,C
Vila Mariana,Turma do Funil Vila Mariana,2017-02-18T00:00:00Z,12:00,tres,Avenida Altino Arantes,-46.63611,-23.5475,D
Vila Mariana,Turma do Funil Vila Mariana,2017-02-18T00:00:00Z,12:00,cinco,Rua Luiz azevedo Filho,-46.63611,-23.5475,F
Sé,UMES Caras Pintadas,2017-02-21T00:00:00Z,17:00,inicio,Rua Rui Barbosa,-46.645279,-23.55798,A
Sé,UMES Caras Pintadas,2017-02-21T00:00:00Z,17:00,um,R. Joao Passalaqua,-46.645831,-23.554182,B
Sé,UMES Caras Pintadas,2017-02-21T00:00:00Z,17:00,dois,R. Treze de Maio,-46.63611,-23.5475,C
Sé,UMES Caras Pintadas,2017-02-21T00:00:00Z,17:00,tres,Retorno Vd. Armando Puglisi,-46.63611,-23.5475,D
Sé,UMES Caras Pintadas,2017-02-21T00:00:00Z,17:00,quatro,R. Rui Barbosa,-46.63611,-23.5475,E
Vila Mariana,Unidos da Ressaca do Diabo,2017-02-18T00:00:00Z,15:00,inicio,Largo Senador Raul Cardoso e toda extensao de sua rua,-46.039079,-23.577967,A
Vila Mariana,Unidos da Ressaca do Diabo,2017-02-18T00:00:00Z,15:00,um,passando pela Cinemateca,-46.646829,-23.592197,B
Sé,UNIDOS DA RUA,2017-02-27T00:00:00Z,15:00,inicio,Rua Manoel Dutra,-46.644723,-23.55534,A
Sé,UNIDOS DA RUA,2017-02-27T00:00:00Z,15:00,quatro,virua a conselheirua carrao,-46.553296,-23.539399,E
Sé,UNIDOS DA RUA,2017-02-27T00:00:00Z,15:00,seis,virua a Sao Vicente,-46.381873,-23.515851,G
Sé,UNIDOS DA RUA,2017-02-27T00:00:00Z,15:00,sete,virua a Cardeal Leme,-46.649075,-23.558321,H
Sé,UNIDOS DA RUA,2017-02-27T00:00:00Z,15:00,oito,virua a Manoel Dutra,-46.647704,-23.55557,I
Sé,Unidos do BPM,2017-02-25T00:00:00Z,15:00,um,av ipiranga,-46.63611,-23.5475,B
Sé,Unidos do BPM,2017-02-25T00:00:00Z,15:00,dois,av sao luiz,-46.63611,-23.5475,C
Jaçanã/Tremembé,unidos do jaçana,2017-02-19T00:00:00Z,16:00,inicio,Rua Antonio Cesar Neto,-46.582767,-23.462036,A
Jaçanã/Tremembé,unidos do jaçana,2017-02-19T00:00:00Z,16:00,dois,Av. Guapira,-46.63611,-23.5475,C
Jaçanã/Tremembé,unidos do jaçana,2017-02-19T00:00:00Z,16:00,tres,Av. Benjamim Pereirua e Praca memoria do Jacana.,-46.63611,-23.5475,D
Pinheiros,unidos venceremos,2017-02-18T00:00:00Z,14:00,inicio,Belmirua Braga,-46.330598,-23.660136,A
Pinheiros,unidos venceremos,2017-02-18T00:00:00Z,14:00,um,virua a Inacio,-46.310313,-23.662824,B
Pinheiros,unidos venceremos,2017-02-18T00:00:00Z,14:00,dois,virua Cunha Gago e virua a Baltazar Carrasco,-46.691883,-23.564994,C
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,inicio,Praca Ramos (Em frente ao Teatrua Municipal),-46.70254,-23.74991,A
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,um,Barao de Itapetininga,-46.640637,-23.544636,B
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,dois,(cruza) Praca da Republica,-46.643935,-23.544596,C
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,tres,Vieirua de Carvalho,-46.312424,-23.653426,D
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,quatro,Largo do Arouche,-46.63611,-23.5475,E
Sé,UNIDXS DO GRANDE MEL,2017-03-04T00:00:00Z,15:00,cinco,Rua Vitoria,-46.417068,-23.475623,F
Pinheiros,vai quem quer,2017-02-25T00:00:00Z,15:00,inicio,Largo de Pinheiros,-46.63611,-23.5475,A
Pinheiros,vai quem quer,2017-02-25T00:00:00Z,15:00,dois,Rua Padrua Carvalho,-46.63611,-23.5475,C
Pinheiros,vai quem quer,2017-02-25T00:00:00Z,15:00,tres,Rua Tucambira,-46.696767,-23.563875,D
Pinheiros,vai quem quer,2017-02-25T00:00:00Z,15:00,cinco,Av. Faria Lima,-46.63611,-23.5475,F
Pinheiros,Vai quem quer,2017-02-28T00:00:00Z,15:00,inicio,Largo de Pinheiros,-46.63611,-23.5475,A
Pinheiros,Vai quem quer,2017-02-28T00:00:00Z,15:00,dois,Rua Padrua Carvalho,-46.63611,-23.5475,C
Pinheiros,Vai quem quer,2017-02-28T00:00:00Z,15:00,tres,Rua Tucambira,-46.696767,-23.563875,D
Pinheiros,Vai quem quer,2017-02-28T00:00:00Z,15:00,cinco,Av. Faria Lima,-46.63611,-23.5475,F
Pinheiros,Vem ni mim que eu tô com Tudo,2017-02-18T00:00:00Z,12:00,tres, a Estados Unidos entrua a Ministrua Rocha,-46.63611,-23.5475,D
Pinheiros,Vem ni mim que eu tô com Tudo,2017-02-18T00:00:00Z,12:00,quatro,entrua a Oscar Freire,-46.674305,-23.556941,E
Jaçanã/Tremembé,Vem Pro Trem das Onze,2017-02-18T00:00:00Z,14:00,inicio,Rua Irma Emerenciana,-46.580286,-23.46532,A
Jaçanã/Tremembé,Vem Pro Trem das Onze,2017-02-18T00:00:00Z,14:00,um,R. Irma Filomena e R. Drua Carlos Bastos Aranha,-46.63611,-23.5475,B
Jaçanã/Tremembé,Vem Pro Trem das Onze,2017-02-18T00:00:00Z,14:00,dois,Av. Guapira,-46.63611,-23.5475,C
Jaçanã/Tremembé,Vem Pro Trem das Onze,2017-02-18T00:00:00Z,14:00,tres,R. Irma Filomena,-46.577799,-23.463993,D
Capela do Socorro,VETERANO CIDADE DUTRA,2017-02-18T00:00:00Z,12:00,inicio,Rua jose alves dos reis,-46.63611,-23.5475,A
Capela do Socorro,VETERANO CIDADE DUTRA,2017-02-18T00:00:00Z,12:00,um,rua sao pedrua de nova friburgo,-46.63611,-23.5475,B
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,inicio,rua alvarua de carvalho,-46.63611,-23.5475,A
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,um,rua joao adolfo,-46.640194,-23.548193,B
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,dois,rua quirino de andrade,-46.640638,-23.547761,C
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,tres,rua formosa,-46.638109,-23.54644,D
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,quatro,av. sao joao,-46.63611,-23.5475,E
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,cinco,rua dom jose de barros,-46.640373,-23.544145,F
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,sete,pca ramos de azevedo,-46.734286,-23.55703,H
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,oito,rua barao de itapetininga,-46.640637,-23.544636,I
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,dez,av. vieirua de carvalho,-46.63611,-23.5475,K
Sé,VIEMOS DO EGYTO,2017-02-26T00:00:00Z,15:00,onze,largo do arouche,-46.63611,-23.5475,L
Vila Mariana,Viocó no seu Gogó,2017-02-18T00:00:00Z,16:00,inicio,Avenida Professor Noe de Azevedo,-46.63611,-23.5475,A
Vila Mariana,Viocó no seu Gogó,2017-02-18T00:00:00Z,16:00,um,entrua a Praca Teodorua de Carvalho,-46.63611,-23.5475,B
Vila Mariana,Viocó no seu Gogó,2017-02-18T00:00:00Z,16:00,dois,Avenida Lins de Vasconcelos,-46.620849,-23.563383,C
Vila Mariana,Viocó no seu Gogó,2017-02-18T00:00:00Z,16:00,tres,somentesentido centro,-46.324015,-23.655906,D
Vila Mariana,Viocó no seu Gogó,2017-02-18T00:00:00Z,16:00,quatro,bairro,-46.07037,-23.45421,E
Pinheiros,Zé e Maria,2017-02-19T00:00:00Z,15:00,inicio,Belmirua Braga,-46.330598,-23.660136,A
Lapa,"Zélia, Cassia, Rita, Carolina e Todas Minas",2017-02-28T00:00:00Z,15:00,inicio,Rua Tiberio,-46.6885,-23.524521,A
Lapa,"Zélia, Cassia, Rita, Carolina e Todas Minas",2017-02-28T00:00:00Z,15:00,um,Rua Guaicurus,-46.693599,-23.522784,B
Lapa,"Zélia, Cassia, Rita, Carolina e Todas Minas",2017-02-28T00:00:00Z,15:00,dois,Rua Sabauna,-46.687054,-23.524105,C
Lapa,"Zélia, Cassia, Rita, Carolina e Todas Minas",2017-02-28T00:00:00Z,15:00,tres,Rua Faustolo,-46.686346,-23.523925,D
Lapa,"Zélia, Cassia, Rita, Carolina e Todas Minas",2017-02-28T00:00:00Z,15:00,quatro,Rua Tiberio,-46.6885,-23.524521,E
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,inicio,Rua CRISCIUMA Praca Iocinorua Hatanaka,-46.573156,-23.489508,A
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,um,R. Basilio Alves Morango,-46.63611,-23.5475,B
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,dois,R. BASILIO ALVES MORANGO  R. Crisciuma,-46.63611,-23.5475,C
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,tres,Av. Ramiz Galvao,-46.63611,-23.5475,D
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,quatro,AV. RAMIZ GALVAO entrua R. Basilio Alves Morango,-46.63611,-23.5475,E
Vila Maria/Vila Guilherme,Zolli Nolasco,2017-02-25T00:00:00Z,15:00,cinco,Av. Antenor Navarro,-46.63611,-23.5475,F
